train_loss,EMScore
0.5293275228546311,0.7777777777777778
0.12737830051038246,0.825
0.088071581504644,0.8916666666666667
0.04188424804969044,0.8972222222222223
0.022765047993177884,0.8777777777777778
0.013503855481293512,0.9055555555555556
0.006310078369278926,0.8916666666666667
0.0045726374275886885,0.9194444444444444
0.002868432538375348,0.9222222222222223
0.0015877374923590538,0.9138888888888889
